frame,time_sec,slot_id,track_id,img_foot_x,img_foot_y,court_x_m,court_y_m
319,10.633,1,0,981,509,3.299,2.567
319,10.633,0,1,774,998,2.089,12.361
320,10.667,1,0,978,469,3.283,1.399
320,10.667,0,1,760,998,2.012,12.361
321,10.7,1,0,971,512,3.221,2.651
321,10.7,0,1,739,999,1.896,12.374
322,10.733,1,0,970,512,3.213,2.651
322,10.733,0,1,740,999,1.902,12.374
323,10.767,1,0,969,512,3.205,2.651
323,10.767,0,1,723,996,1.806,12.331
324,10.8,1,0,966,512,3.182,2.651
324,10.8,0,1,714,996,1.756,12.331
325,10.833,1,0,963,512,3.159,2.651
325,10.833,0,1,705,993,1.704,12.288
326,10.867,1,0,948,465,3.042,1.277
326,10.867,0,1,694,998,1.648,12.359
327,10.9,1,0,948,465,3.042,1.277
327,10.9,0,1,694,998,1.648,12.359
328,10.933,1,0,946,465,3.026,1.277
328,10.933,0,1,687,988,1.6,12.216
329,10.967,1,0,945,465,3.018,1.277
329,10.967,0,1,681,990,1.569,12.244
330,11.0,1,0,940,528,2.982,3.093
330,11.0,0,1,679,1000,1.567,12.387
331,11.033,1,0,931,533,2.914,3.229
331,11.033,0,1,679,1025,1.588,12.737
332,11.067,1,0,931,533,2.914,3.229
332,11.067,0,1,679,1025,1.588,12.737
333,11.1,1,0,928,537,2.891,3.337
333,11.1,0,1,682,1037,1.615,12.901
334,11.133,1,0,928,537,2.891,3.337
334,11.133,0,1,688,1039,1.649,12.929
335,11.167,1,0,928,536,2.891,3.31
335,11.167,0,1,685,1039,1.633,12.929
336,11.2,1,0,928,536,2.891,3.31
336,11.2,0,1,683,1039,1.622,12.929
337,11.233,1,0,928,536,2.891,3.31
337,11.233,0,1,683,1039,1.622,12.929
338,11.267,1,0,928,537,2.891,3.337
338,11.267,0,1,683,1039,1.622,12.929
339,11.3,1,0,929,537,2.899,3.337
339,11.3,0,1,680,1039,1.606,12.929
340,11.333,1,0,945,538,3.02,3.365
340,11.333,0,1,672,1039,1.563,12.928
341,11.367,1,0,957,531,3.112,3.176
341,11.367,0,1,668,1042,1.544,12.969
342,11.4,1,0,957,531,3.112,3.176
342,11.4,0,1,668,1042,1.544,12.969
343,11.433,1,0,966,471,3.186,1.459
343,11.433,0,1,667,1037,1.534,12.901
344,11.467,1,0,978,470,3.283,1.429
344,11.467,0,1,675,1034,1.575,12.86
345,11.5,1,0,976,471,3.266,1.459
345,11.5,0,1,690,1016,1.641,12.613
346,11.533,1,0,983,470,3.323,1.43
346,11.533,0,1,716,1014,1.781,12.585
347,11.567,1,0,983,470,3.323,1.43
347,11.567,0,1,716,1014,1.781,12.585
348,11.6,1,0,990,469,3.379,1.4
348,11.6,0,1,736,1013,1.89,12.572
349,11.633,1,0,996,468,3.428,1.37
349,11.633,0,1,748,1014,1.956,12.586
350,11.667,1,0,999,467,3.452,1.34
350,11.667,0,1,766,1000,2.046,12.389
351,11.7,1,0,1007,467,3.517,1.34
351,11.7,0,1,781,975,2.114,12.029
352,11.733,1,0,1007,467,3.517,1.34
352,11.733,0,1,781,975,2.114,12.029
353,11.767,1,0,1019,515,3.591,2.737
353,11.767,0,1,800,955,2.21,11.734
354,11.8,1,0,1025,510,3.64,2.597
354,11.8,0,1,810,952,2.266,11.689
355,11.833,1,0,1030,465,3.703,1.28
355,11.833,0,1,817,953,2.306,11.704
356,11.867,1,0,1037,506,3.735,2.485
356,11.867,0,1,827,953,2.362,11.704
357,11.9,1,0,1037,506,3.735,2.485
357,11.9,0,1,827,953,2.362,11.704
358,11.933,1,0,1044,463,3.817,1.22
358,11.933,0,1,850,952,2.492,11.69
359,11.967,1,0,1055,506,3.876,2.485
359,11.967,0,1,861,952,2.555,11.69
360,12.0,1,0,1061,506,3.922,2.486
360,12.0,0,1,886,950,2.696,11.661
361,12.033,1,0,1067,468,3.999,1.373
361,12.033,0,1,899,953,2.77,11.706
362,12.067,1,0,1067,468,3.999,1.373
362,12.067,0,1,899,953,2.77,11.706
363,12.1,1,0,1070,504,3.994,2.429
363,12.1,0,1,906,949,2.809,11.646
364,12.133,1,0,1081,500,4.083,2.315
364,12.133,0,1,912,944,2.843,11.571
365,12.167,1,0,1083,497,4.101,2.229
365,12.167,0,1,915,941,2.86,11.525
366,12.2,1,0,1084,490,4.115,2.027
366,12.2,0,1,922,938,2.899,11.479
367,12.233,1,0,1084,490,4.115,2.027
367,12.233,0,1,922,938,2.899,11.479
368,12.267,1,0,1102,468,4.28,1.374
368,12.267,0,1,930,935,2.945,11.434
369,12.3,1,0,1094,468,4.216,1.374
369,12.3,0,1,939,930,2.996,11.357
370,12.333,1,0,1094,462,4.222,1.191
370,12.333,0,1,947,923,3.042,11.248
371,12.367,1,0,1099,461,4.263,1.161
371,12.367,0,1,952,920,3.071,11.202
372,12.4,1,0,1099,461,4.263,1.161
372,12.4,0,1,952,920,3.071,11.202
373,12.433,1,0,1100,456,4.277,1.007
373,12.433,0,1,955,914,3.088,11.108
374,12.467,1,0,1102,452,4.297,0.883
374,12.467,0,1,955,912,3.088,11.076
375,12.5,1,0,1104,452,4.314,0.883
375,12.5,0,1,964,911,3.141,11.06
376,12.533,1,0,1105,456,4.317,1.007
376,12.533,0,1,971,907,3.182,10.997
377,12.567,1,0,1105,456,4.317,1.007
377,12.567,0,1,971,907,3.182,10.997
378,12.6,1,0,1114,456,4.39,1.008
378,12.6,0,1,973,907,3.193,10.997
379,12.633,1,0,1124,456,4.472,1.008
379,12.633,0,1,975,910,3.205,11.045
380,12.667,1,0,1131,456,4.529,1.009
380,12.667,0,1,984,903,3.258,10.934
381,12.7,1,0,1135,462,4.553,1.193
381,12.7,0,1,1000,897,3.353,10.838
382,12.733,1,0,1136,462,4.561,1.193
382,12.733,0,1,1000,897,3.353,10.838
383,12.767,1,0,1124,462,4.464,1.193
383,12.767,0,1,1010,894,3.412,10.79
384,12.8,1,0,1120,463,4.431,1.223
384,12.8,0,1,1021,898,3.475,10.855
385,12.833,1,0,1118,463,4.415,1.223
385,12.833,0,1,1032,900,3.539,10.887
386,12.867,1,0,1118,463,4.415,1.223
386,12.867,0,1,1037,904,3.567,10.951
387,12.9,1,0,1118,463,4.415,1.223
387,12.9,0,1,1037,904,3.567,10.951
388,12.933,1,0,1119,463,4.423,1.223
388,12.933,0,1,1040,911,3.583,11.062
389,12.967,1,0,1116,468,4.393,1.375
389,12.967,0,1,1075,909,3.787,11.032
390,13.0,1,0,1112,468,4.361,1.375
390,13.0,0,1,1088,909,3.863,11.032
391,13.033,1,0,1111,468,4.353,1.375
391,13.033,0,1,1098,909,3.921,11.032
392,13.067,1,0,1111,468,4.353,1.375
392,13.067,0,1,1098,909,3.921,11.032
393,13.1,1,0,1107,468,4.32,1.374
393,13.1,0,1,1087,909,3.857,11.032
394,13.133,1,0,1100,468,4.264,1.374
394,13.133,0,1,1096,909,3.909,11.032
395,13.167,1,0,1093,468,4.208,1.374
395,13.167,0,1,1106,911,3.966,11.064
396,13.2,1,0,1088,468,4.168,1.374
396,13.2,0,1,1119,911,4.042,11.064
397,13.233,1,0,1088,468,4.168,1.374
397,13.233,0,1,1118,911,4.036,11.064
398,13.267,1,0,1085,469,4.143,1.404
398,13.267,0,1,1153,925,4.229,11.285
399,13.3,1,0,1084,469,4.135,1.404
399,13.3,0,1,1164,935,4.285,11.439
400,13.333,1,0,1081,462,4.117,1.191
400,13.333,0,1,1173,941,4.332,11.531
401,13.367,1,0,1081,462,4.117,1.191
401,13.367,0,1,1173,941,4.332,11.531
402,13.4,1,0,1079,480,4.085,1.733
402,13.4,0,1,1181,949,4.371,11.653
403,13.433,1,0,1077,487,4.063,1.939
403,13.433,0,1,1185,962,4.383,11.848
404,13.467,1,0,1076,463,4.075,1.221
404,13.467,0,1,1190,968,4.407,11.937
405,13.5,1,0,1076,468,4.071,1.373
405,13.5,0,1,1177,972,4.331,11.995
406,13.533,1,0,1076,468,4.071,1.373
406,13.533,0,1,1177,972,4.331,11.995
407,13.567,1,0,1072,464,4.042,1.251
407,13.567,0,1,1187,982,4.379,12.141
408,13.6,1,0,1070,469,4.022,1.403
408,13.6,0,1,1198,992,4.432,12.286
409,13.633,1,0,1068,505,3.978,2.457
409,13.633,0,1,1204,997,4.461,12.357
410,13.667,1,0,1066,505,3.962,2.457
410,13.667,0,1,1212,1004,4.499,12.457
411,13.7,1,0,1065,507,3.953,2.514
411,13.7,0,1,1212,1004,4.499,12.457
412,13.733,1,0,1063,462,3.971,1.19
412,13.733,0,1,1229,1029,4.57,12.805
413,13.767,1,0,1062,461,3.964,1.159
413,13.767,0,1,1232,1040,4.577,12.955
414,13.8,1,0,1059,462,3.939,1.19
414,13.8,0,1,1251,1040,4.679,12.955
415,13.833,1,0,1058,462,3.931,1.19
415,13.833,0,1,1257,1040,4.711,12.955
416,13.867,1,0,1058,462,3.931,1.19
416,13.867,0,1,1257,1040,4.711,12.955
417,13.9,1,0,1058,463,3.93,1.22
417,13.9,0,1,1254,1040,4.695,12.955
418,13.933,1,0,1055,468,3.902,1.372
418,13.933,0,1,1252,1040,4.684,12.955
419,13.967,1,0,1049,552,3.8,3.741
419,13.967,0,1,1250,1040,4.673,12.955
420,14.0,1,0,1047,553,3.785,3.767
420,14.0,0,1,1247,1040,4.657,12.955
421,14.033,1,0,1046,553,3.777,3.767
421,14.033,0,1,1247,1040,4.657,12.955
422,14.067,1,0,1044,555,3.761,3.82
422,14.067,0,1,1247,1040,4.657,12.955
423,14.1,1,0,1046,555,3.776,3.82
423,14.1,0,1,1243,1040,4.636,12.955
424,14.133,1,0,1049,555,3.799,3.82
424,14.133,0,1,1231,1039,4.572,12.941
425,14.167,1,0,1049,555,3.799,3.82
425,14.167,0,1,1217,1046,4.491,13.036
426,14.2,1,0,1049,555,3.799,3.82
426,14.2,0,1,1217,1046,4.491,13.036
427,14.233,1,0,1053,555,3.829,3.82
427,14.233,0,1,1204,1039,4.427,12.941
428,14.267,1,0,1061,469,3.95,1.403
428,14.267,0,1,1199,1034,4.404,12.873
429,14.3,1,0,1066,466,3.992,1.312
429,14.3,0,1,1196,1043,4.381,12.995
430,14.333,1,0,1070,469,4.022,1.403
430,14.333,0,1,1193,1043,4.365,12.995
431,14.367,1,0,1070,469,4.022,1.403
431,14.367,0,1,1193,1043,4.365,12.995
432,14.4,1,0,1072,470,4.037,1.433
432,14.4,0,1,1188,1043,4.338,12.994
433,14.433,1,0,1075,470,4.061,1.433
433,14.433,0,1,1189,1039,4.346,12.94
434,14.467,1,0,1078,470,4.085,1.434
434,14.467,0,1,1186,1037,4.331,12.913
435,14.5,1,0,1079,462,4.101,1.191
435,14.5,0,1,1175,1023,4.282,12.721
436,14.533,1,0,1080,462,4.109,1.191
436,14.533,0,1,1175,1023,4.282,12.721
437,14.567,1,0,1085,461,4.15,1.16
437,14.567,0,1,1151,1000,4.166,12.399
438,14.6,1,0,1085,513,4.103,2.684
438,14.6,0,1,1140,990,4.112,12.255
439,14.633,1,0,1086,515,4.109,2.74
439,14.633,0,1,1132,988,4.069,12.227
440,14.667,1,0,1090,469,4.183,1.404
440,14.667,0,1,1125,992,4.028,12.284
441,14.7,1,0,1090,469,4.183,1.404
441,14.7,0,1,1125,992,4.028,12.284
442,14.733,1,0,1094,518,4.168,2.824
442,14.733,0,1,1108,992,3.934,12.283
443,14.767,1,0,1097,518,4.191,2.824
443,14.767,0,1,1102,992,3.901,12.283
444,14.8,1,0,1099,514,4.21,2.712
444,14.8,0,1,1095,992,3.862,12.283
445,14.833,1,0,1111,516,4.301,2.769
445,14.833,0,1,1087,990,3.818,12.254
446,14.867,1,0,1111,511,4.306,2.629
446,14.867,0,1,1087,990,3.818,12.254
447,14.9,1,0,1115,507,4.342,2.516
447,14.9,0,1,1080,988,3.781,12.225
448,14.933,1,0,1118,505,4.367,2.459
448,14.933,0,1,1074,953,3.762,11.711
449,14.967,1,0,1121,501,4.395,2.346
449,14.967,0,1,1066,948,3.719,11.635
450,15.0,1,0,1125,496,4.432,2.202
450,15.0,0,1,1065,917,3.725,11.158
451,15.033,1,0,1125,496,4.432,2.202
451,15.033,0,1,1065,917,3.725,11.158
452,15.067,1,0,1125,485,4.445,1.882
452,15.067,0,1,1055,913,3.669,11.094
453,15.1,1,0,1124,476,4.447,1.615
453,15.1,0,1,1044,914,3.605,11.11
454,15.133,1,0,1125,475,4.457,1.586
454,15.133,0,1,1034,914,3.547,11.11
455,15.167,1,0,1128,472,4.484,1.496
455,15.167,0,1,1027,913,3.506,11.094
456,15.2,1,0,1128,472,4.484,1.496
456,15.2,0,1,1027,913,3.506,11.094
457,15.233,1,0,1130,462,4.513,1.193
457,15.233,0,1,1012,926,3.416,11.297
458,15.267,1,0,1130,462,4.513,1.193
458,15.267,0,1,1009,918,3.401,11.172
459,15.3,1,0,1132,460,4.532,1.132
459,15.3,0,1,997,910,3.333,11.045
460,15.333,1,0,1135,455,4.562,0.978
460,15.333,0,1,982,912,3.245,11.077
461,15.367,1,0,1135,455,4.562,0.978
461,15.367,0,1,982,912,3.245,11.077
462,15.4,1,0,1135,461,4.555,1.163
462,15.4,0,1,981,912,3.239,11.077
463,15.433,1,0,1138,461,4.579,1.163
463,15.433,0,1,980,914,3.233,11.108
464,15.467,1,0,1139,461,4.587,1.163
464,15.467,0,1,980,914,3.233,11.108
465,15.5,1,0,1144,461,4.627,1.163
465,15.5,0,1,975,914,3.204,11.108
466,15.533,1,0,1144,461,4.627,1.163
466,15.533,0,1,975,914,3.204,11.108
467,15.567,1,0,1149,461,4.668,1.163
467,15.567,0,1,969,913,3.17,11.092
468,15.6,1,0,1142,466,4.604,1.315
468,15.6,0,1,960,913,3.117,11.092
469,15.633,1,0,1141,469,4.592,1.406
469,15.633,0,1,945,911,3.03,11.06
470,15.667,1,0,1133,469,4.528,1.406
470,15.667,0,1,883,911,2.67,11.058
471,15.7,1,0,1133,469,4.528,1.406
471,15.7,0,1,883,911,2.67,11.058
472,15.733,1,0,1129,469,4.496,1.406
472,15.733,0,1,860,911,2.536,11.058
473,15.767,1,0,1122,469,4.44,1.405
473,15.767,0,1,830,914,2.363,11.104
474,15.8,1,0,1108,469,4.327,1.405
474,15.8,0,1,803,914,2.206,11.104
475,15.833,1,0,1091,469,4.191,1.404
475,15.833,0,1,791,913,2.136,11.087
476,15.867,1,0,1091,469,4.191,1.404
476,15.867,0,1,791,913,2.136,11.087
477,15.9,1,0,1071,469,4.03,1.403
477,15.9,0,1,776,912,2.048,11.071
478,15.933,1,0,1067,468,3.999,1.373
478,15.933,0,1,788,905,2.114,10.961
479,15.967,1,0,1061,468,3.951,1.372
479,15.967,0,1,734,902,1.796,10.911
480,16.0,1,0,1055,469,3.902,1.402
480,16.0,0,1,761,897,1.95,10.832
481,16.033,1,0,1055,469,3.902,1.402
481,16.033,0,1,761,897,1.95,10.832
482,16.067,1,0,1049,469,3.853,1.402
482,16.067,0,1,746,894,1.86,10.783
483,16.1,1,0,1043,452,3.816,0.881
483,16.1,0,1,737,889,1.803,10.701
484,16.133,1,0,1026,460,3.673,1.127
484,16.133,0,1,710,879,1.635,10.537
485,16.167,1,0,1016,462,3.591,1.188
485,16.167,0,1,702,873,1.582,10.438
486,16.2,1,0,1016,462,3.591,1.188
486,16.2,0,1,702,873,1.582,10.438
487,16.233,1,0,995,507,3.408,2.511
487,16.233,0,1,697,866,1.545,10.321
488,16.267,1,0,996,474,3.426,1.55
488,16.267,0,1,696,862,1.535,10.253
489,16.3,1,0,986,465,3.348,1.278
489,16.3,0,1,695,857,1.524,10.169
490,16.333,1,0,971,469,3.227,1.399
490,16.333,0,1,695,852,1.519,10.084
491,16.367,1,0,971,469,3.227,1.399
491,16.367,0,1,695,852,1.519,10.084
492,16.4,1,0,962,533,3.15,3.23
492,16.4,0,1,694,848,1.509,10.015
493,16.433,1,0,956,531,3.104,3.176
493,16.433,0,1,694,854,1.515,10.118
494,16.467,1,0,948,532,3.043,3.203
494,16.467,0,1,696,854,1.527,10.118
495,16.5,1,0,941,534,2.99,3.257
495,16.5,0,1,695,856,1.523,10.152
496,16.533,1,0,941,534,2.99,3.257
496,16.533,0,1,695,856,1.523,10.152
497,16.567,1,0,934,536,2.937,3.311
497,16.567,0,1,697,855,1.534,10.135
498,16.6,1,0,921,530,2.837,3.147
498,16.6,0,1,704,856,1.578,10.152
499,16.633,1,0,896,557,2.655,3.866
499,16.633,0,1,713,856,1.632,10.153
500,16.667,1,0,876,559,2.507,3.918
500,16.667,0,1,715,856,1.644,10.153
501,16.7,1,0,876,559,2.507,3.918
501,16.7,0,1,715,856,1.644,10.153
502,16.733,1,0,860,568,2.392,4.15
502,16.733,0,1,718,856,1.662,10.153
503,16.767,1,0,844,568,2.274,4.149
503,16.767,0,1,731,857,1.741,10.17
504,16.8,1,0,840,568,2.244,4.149
504,16.8,0,1,742,857,1.807,10.17
505,16.833,1,0,812,576,2.043,4.352
505,16.833,0,1,750,858,1.856,10.187
506,16.867,1,0,812,576,2.043,4.352
506,16.867,0,1,750,858,1.856,10.187
507,16.9,1,0,805,581,1.996,4.477
507,16.9,0,1,754,856,1.879,10.154
508,16.933,1,0,687,519,1.032,2.835
508,16.933,0,1,780,857,2.036,10.171
509,16.967,1,0,687,519,1.032,2.835
509,16.967,0,1,782,862,2.051,10.256
510,17.0,1,0,687,519,1.032,2.835
510,17.0,0,1,774,869,2.008,10.373
511,17.033,1,0,687,519,1.032,2.835
511,17.033,0,1,775,869,2.014,10.373
512,17.067,1,0,687,519,1.032,2.835
512,17.067,0,1,761,876,1.936,10.489
513,17.1,1,0,687,509,1.015,2.555
513,17.1,0,1,756,883,1.911,10.604
514,17.133,1,0,687,483,0.97,1.805
514,17.133,0,1,781,890,2.063,10.719
515,17.167,1,0,686,466,0.931,1.296
515,17.167,0,1,778,900,2.052,10.88
516,17.2,1,0,686,466,0.931,1.296
516,17.2,0,1,778,900,2.052,10.88
517,17.233,1,0,688,457,0.93,1.021
517,17.233,0,1,779,903,2.06,10.928
518,17.267,1,0,685,444,0.881,0.615
518,17.267,0,1,786,902,2.1,10.913
519,17.3,1,0,685,444,0.881,0.615
519,17.3,0,1,777,903,2.048,10.928
520,17.333,1,0,677,425,0.777,0.004
520,17.333,0,1,773,903,2.025,10.928
521,17.367,1,0,677,425,0.777,0.004
521,17.367,0,1,773,903,2.025,10.928
522,17.4,1,0,674,421,0.744,-0.127
522,17.4,0,1,768,903,1.996,10.928
523,17.433,1,0,671,418,0.712,-0.226
523,17.433,0,1,761,903,1.955,10.928
524,17.467,1,0,669,417,0.693,-0.259
524,17.467,0,1,756,902,1.925,10.912
525,17.5,1,0,670,417,0.702,-0.259
525,17.5,0,1,752,899,1.899,10.864
526,17.533,1,0,670,417,0.702,-0.259
526,17.533,0,1,752,899,1.899,10.864
527,17.567,1,0,669,417,0.693,-0.259
527,17.567,0,1,748,899,1.876,10.863
528,17.6,1,0,668,423,0.698,-0.062
528,17.6,0,1,739,895,1.82,10.799
529,17.633,1,0,664,440,0.7,0.487
529,17.633,0,1,722,885,1.711,10.636
530,17.667,1,0,660,452,0.693,0.864
530,17.667,0,1,716,885,1.676,10.636
531,17.7,1,0,660,452,0.693,0.864
531,17.7,0,1,716,885,1.676,10.636
532,17.733,1,0,652,482,0.69,1.774
532,17.733,0,1,700,885,1.581,10.635
533,17.767,1,0,649,503,0.708,2.384
533,17.767,0,1,697,884,1.563,10.619
534,17.8,1,0,645,520,0.71,2.862
534,17.8,0,1,694,881,1.542,10.57
535,17.833,1,0,643,546,0.745,3.567
535,17.833,0,1,697,880,1.559,10.553
536,17.867,1,0,643,546,0.745,3.567
536,17.867,0,1,697,880,1.559,10.553
537,17.9,1,0,642,566,0.774,4.09
537,17.9,0,1,694,877,1.538,10.504
538,17.933,1,0,656,454,0.664,0.926
538,17.933,0,1,683,875,1.471,10.47
539,17.967,1,0,656,454,0.664,0.926
539,17.967,0,1,682,872,1.462,10.42
540,18.0,1,0,656,454,0.664,0.926
540,18.0,0,1,678,861,1.426,10.236
541,18.033,1,0,656,454,0.664,0.926
541,18.033,0,1,679,861,1.432,10.236
542,18.067,1,0,656,454,0.664,0.926
542,18.067,0,1,677,858,1.417,10.185
543,18.1,1,0,688,536,1.068,3.301
543,18.1,0,1,673,855,1.39,10.134
544,18.133,1,0,725,426,1.18,0.039
544,18.133,0,1,672,851,1.379,10.066
545,18.167,1,0,656,454,0.664,0.926
545,18.167,0,1,672,848,1.376,10.015
546,18.2,1,0,656,454,0.664,0.926
546,18.2,0,1,672,847,1.375,9.998
547,18.233,1,0,656,454,0.664,0.926
547,18.233,0,1,670,836,1.351,9.807
548,18.267,1,0,656,454,0.664,0.926
548,18.267,0,1,670,825,1.338,9.614
549,18.3,1,0,656,454,0.664,0.926
549,18.3,0,1,671,821,1.34,9.544
550,18.333,1,0,656,454,0.664,0.926
550,18.333,0,1,675,818,1.361,9.49
551,18.367,1,0,656,454,0.664,0.926
551,18.367,0,1,675,818,1.361,9.49
552,18.4,1,0,656,454,0.664,0.926
552,18.4,0,1,676,813,1.362,9.401
553,18.433,1,0,656,454,0.664,0.926
553,18.433,0,1,682,824,1.411,9.597
554,18.467,1,0,656,454,0.664,0.926
554,18.467,0,1,689,814,1.443,9.419
555,18.5,1,0,656,454,0.664,0.926
555,18.5,0,1,697,814,1.493,9.419
556,18.533,1,0,656,454,0.664,0.926
556,18.533,0,1,697,814,1.493,9.419
557,18.567,1,0,656,454,0.664,0.926
557,18.567,0,1,711,815,1.58,9.438
558,18.6,1,0,656,454,0.664,0.926
558,18.6,0,1,728,815,1.686,9.438
559,18.633,1,0,656,454,0.664,0.926
559,18.633,0,1,738,816,1.748,9.456
560,18.667,1,0,656,454,0.664,0.926
560,18.667,0,1,745,824,1.798,9.599
561,18.7,1,0,656,454,0.664,0.926
561,18.7,0,1,745,824,1.798,9.599
562,18.733,1,0,656,454,0.664,0.926
562,18.733,0,1,752,830,1.846,9.705
563,18.767,1,0,656,454,0.664,0.926
563,18.767,0,1,759,834,1.892,9.775
564,18.8,1,0,656,454,0.664,0.926
564,18.8,0,1,770,834,1.959,9.775
565,18.833,1,0,656,454,0.664,0.926
565,18.833,0,1,780,840,2.025,9.88
566,18.867,1,0,656,454,0.664,0.926
566,18.867,0,1,780,840,2.025,9.88
567,18.9,1,0,656,454,0.664,0.926
567,18.9,0,1,786,830,2.055,9.706
568,18.933,1,0,656,454,0.664,0.926
568,18.933,0,1,795,856,2.126,10.155
569,18.967,1,0,656,454,0.664,0.926
569,18.967,0,1,806,862,2.195,10.256
570,19.0,1,0,656,454,0.664,0.926
570,19.0,0,1,812,869,2.235,10.374
571,19.033,1,0,656,454,0.664,0.926
571,19.033,0,1,812,869,2.235,10.374
572,19.067,1,0,656,454,0.664,0.926
572,19.067,0,1,821,871,2.29,10.408
573,19.1,1,0,656,454,0.664,0.926
573,19.1,0,1,831,870,2.349,10.391
574,19.133,1,0,656,454,0.664,0.926
574,19.133,0,1,845,871,2.433,10.408
575,19.167,1,0,656,454,0.664,0.926
575,19.167,0,1,860,866,2.521,10.325
576,19.2,1,0,656,454,0.664,0.926
576,19.2,0,1,860,866,2.521,10.325
577,19.233,1,0,656,454,0.664,0.926
577,19.233,0,1,876,886,2.622,10.656
578,19.267,1,0,656,454,0.664,0.926
578,19.267,0,1,881,891,2.653,10.738
579,19.3,1,0,656,454,0.664,0.926
579,19.3,0,1,882,894,2.66,10.786
580,19.333,1,0,656,454,0.664,0.926
580,19.333,0,1,891,890,2.712,10.722
581,19.367,1,0,656,454,0.664,0.926
581,19.367,0,1,891,890,2.712,10.722
582,19.4,0,1,895,889,2.735,10.706
583,19.433,0,1,901,893,2.771,10.771
584,19.467,0,1,907,890,2.806,10.722
585,19.5,0,1,916,889,2.859,10.706
586,19.533,0,1,916,889,2.859,10.706
586,19.533,1,2,1073,461,4.053,1.16
587,19.567,0,1,924,894,2.906,10.788
587,19.567,1,2,1079,455,4.107,0.975
588,19.6,0,1,944,904,3.024,10.949
588,19.6,1,2,1088,457,4.178,1.038
589,19.633,0,1,955,907,3.088,10.997
589,19.633,1,2,1100,456,4.277,1.007
590,19.667,0,1,961,908,3.123,11.013
590,19.667,1,2,1113,456,4.382,1.008
591,19.7,0,1,961,908,3.123,11.013
591,19.7,1,2,1113,456,4.382,1.008
592,19.733,0,1,962,910,3.129,11.044
592,19.733,1,2,1119,456,4.431,1.008
593,19.767,0,1,967,912,3.158,11.076
593,19.767,1,2,1120,464,4.43,1.254
594,19.8,0,1,974,913,3.199,11.092
594,19.8,1,2,1110,463,4.35,1.223
595,19.833,0,1,982,908,3.246,11.013
595,19.833,1,2,1109,463,4.342,1.223
596,19.867,0,1,982,908,3.246,11.013
596,19.867,1,2,1109,463,4.342,1.223
597,19.9,0,1,990,908,3.292,11.013
597,19.9,1,2,1107,463,4.326,1.222
598,19.933,0,1,1015,912,3.437,11.077
598,19.933,1,2,1104,463,4.302,1.222
599,19.967,0,1,1037,905,3.567,10.967
599,19.967,1,2,1100,463,4.269,1.222
600,20.0,0,1,1052,915,3.651,11.126
600,20.0,1,2,1102,464,4.284,1.253
601,20.033,0,1,1052,907,3.654,10.999
601,20.033,1,2,1099,463,4.261,1.222
602,20.067,0,1,1063,918,3.713,11.173
602,20.067,1,2,1099,468,4.256,1.374
603,20.1,0,1,1074,924,3.774,11.267
603,20.1,1,2,1100,456,4.277,1.007
604,20.133,0,1,1091,954,3.858,11.726
604,20.133,1,2,1095,467,4.225,1.344
605,20.167,0,1,1101,975,3.904,12.037
605,20.167,1,2,1089,467,4.177,1.343
606,20.2,0,1,1101,975,3.904,12.037
606,20.2,1,2,1089,467,4.177,1.343
607,20.233,0,1,1107,990,3.929,12.255
607,20.233,1,2,1080,466,4.105,1.313
608,20.267,0,1,1092,992,3.845,12.283
608,20.267,1,2,1070,466,4.025,1.312
609,20.3,0,1,1097,995,3.871,12.326
609,20.3,1,2,1061,468,3.951,1.372
610,20.333,0,1,1099,1010,3.875,12.538
610,20.333,1,2,1057,470,3.917,1.433
611,20.367,0,1,1099,1010,3.875,12.538
611,20.367,1,2,1057,470,3.917,1.433
612,20.4,0,1,1104,1016,3.9,12.622
612,20.4,1,2,1054,452,3.906,0.881
613,20.433,0,1,1109,1014,3.928,12.595
613,20.433,1,2,1050,466,3.863,1.311
614,20.467,0,1,1138,1015,4.086,12.609
614,20.467,1,2,1047,468,3.838,1.372
615,20.5,0,1,1141,1014,4.103,12.595
615,20.5,1,2,1044,485,3.803,1.879
616,20.533,0,1,1141,1014,4.103,12.595
616,20.533,1,2,1044,485,3.803,1.879
617,20.567,0,1,1145,1015,4.124,12.609
617,20.567,1,2,1038,468,3.766,1.371
618,20.6,0,1,1125,1008,4.019,12.511
618,20.6,1,2,1033,469,3.725,1.402
619,20.633,0,1,1148,1000,4.15,12.398
619,20.633,1,2,1030,472,3.699,1.492
620,20.667,0,1,1125,993,4.027,12.298
620,20.667,1,2,1027,515,3.653,2.737
621,20.7,0,1,1125,993,4.027,12.298
621,20.7,1,2,1026,515,3.645,2.737
622,20.733,0,1,1122,996,4.009,12.341
622,20.733,1,2,1025,514,3.638,2.709
623,20.767,0,1,1127,995,4.037,12.327
623,20.767,1,2,1021,514,3.607,2.709
624,20.8,0,1,1130,997,4.053,12.355
624,20.8,1,2,1019,465,3.614,1.28
625,20.833,0,1,1136,1016,4.074,12.623
625,20.833,1,2,1017,464,3.599,1.249
626,20.867,0,1,1136,1015,4.075,12.609
626,20.867,1,2,1017,465,3.598,1.28
627,20.9,0,1,1152,1018,4.16,12.651
627,20.9,1,2,1015,461,3.584,1.157
628,20.933,0,1,1169,1053,4.229,13.128
628,20.933,1,2,1007,469,3.516,1.4
629,20.967,0,1,1161,1080,4.169,13.483
629,20.967,1,2,1007,467,3.517,1.34
